(1480, 281)
(1508, 282)
(1506, 283)
(1512, 284)
(1459, 285)
(1475, 286)
(1472, 287)
(1461, 288)
(1528, 289)
(1443, 290)
(1484, 291)
(1460, 292)
(1480, 293)
(1527, 294)
(1471, 295)
(1495, 296)
(1485, 297)
(1526, 298)
(1516, 299)
(1514, 300)
(1439, 301)
(1443, 302)
(1453, 303)
(1465, 304)
(1524, 305)
(1518, 306)
(1502, 307)
(1518, 308)
(1505, 309)
(1454, 310)
(1476, 311)
(1489, 312)
(1496, 313)
(1441, 314)
(1453, 315)
(1459, 316)
(1490, 317)
(1502, 318)
(1459, 319)
(1502, 320)
(1424, 321)
(1507, 322)
(1421, 323)
(1454, 324)
(1492, 325)
(1491, 326)
(1516, 327)
(1461, 328)
(1505, 329)
(1503, 330)
(1472, 331)
(1471, 332)
(1459, 333)
(1495, 334)
(1462, 335)
(1458, 336)
(1524, 337)
(1501, 338)
(1482, 339)
(1444, 340)
(1451, 341)
(1531, 342)
(1433, 343)
(1495, 344)
(1460, 345)
(1494, 346)
(1489, 347)
(1460, 348)
(1492, 349)
(1491, 350)
(1499, 351)
(1477, 352)
(1499, 353)
(1431, 354)
(1520, 355)
(1481, 356)
(1454, 357)
(1530, 358)
(1496, 359)
(1443, 360)
(1434, 361)
(1450, 362)
(1470, 363)
(1493, 364)
(1485, 365)
(1428, 366)
(1491, 367)
(1516, 368)
(1414, 369)
(1521, 370)
(1452, 371)
(1455, 372)
(1384, 373)
(1525, 374)
(1395, 375)
(1436, 376)
(1430, 377)
(1478, 378)
(1457, 379)
(1444, 380)
(1429, 381)
(1476, 382)
(1608, 383)
(1499, 384)
(1439, 385)
(1467, 386)
(1466, 387)
(1516, 388)
(1471, 389)
(1471, 390)
(1456, 391)
(1472, 392)
(1442, 393)
(1435, 394)
(1495, 395)
(1476, 396)
(1484, 397)
(1474, 398)
(1489, 399)
(1422, 400)
(1440, 401)
(1477, 402)
(1489, 403)
(1494, 404)
(1472, 405)
(1541, 406)
(1469, 407)
(1522, 408)
(1444, 409)
(1491, 410)
(1558, 411)
(1443, 412)
(1503, 413)
(1509, 414)
(1432, 415)
(1521, 416)
(1452, 417)
(1450, 418)
(1421, 419)
(1496, 420)
(1471, 421)
(1478, 422)
(1461, 423)
(1495, 424)
(1467, 425)
(1516, 426)
(1480, 427)
(1476, 428)
(1491, 429)
(1518, 430)
(1528, 431)
(1484, 432)
(1407, 433)
(1484, 434)
(1435, 435)
(1494, 436)
(1411, 437)
(1461, 438)
(1401, 439)
(1472, 440)
(1495, 441)
(1464, 442)
(1534, 443)
(1479, 444)
(1451, 445)
(1490, 446)
(1476, 447)
(1444, 448)
(1479, 449)
(1487, 450)
(1462, 451)
(1493, 452)
(1525, 453)
(1486, 454)
(1439, 455)
(1485, 456)
(1524, 457)
(1466, 458)
(1449, 459)
(1463, 460)
(1486, 461)
(1500, 462)
(1469, 463)
(1471, 464)
(1515, 465)
(1480, 466)
(1477, 467)
(1469, 468)
(1509, 469)
(1469, 470)
(1470, 471)
(1476, 472)
(1440, 473)
(1448, 474)
(1458, 475)
(1505, 476)
(1476, 477)
(1463, 478)
(1478, 479)
(1470, 480)
(1493, 481)
(1502, 482)
(1446, 483)
(1517, 484)
(1455, 485)
(1500, 486)
(1466, 487)
(1466, 488)
(1456, 489)
(1446, 490)
(1430, 491)
(1473, 492)
(1458, 493)
(1438, 494)
(1470, 495)
(1461, 496)
(1459, 497)
(1476, 498)
(1503, 499)
(1443, 500)
(1475, 501)
(1465, 502)
(1495, 503)
(1463, 504)
(1470, 505)
(1514, 506)
(1446, 507)
(1453, 508)
(1464, 509)
(1508, 510)
(1465, 511)
(1490, 512)
(1514, 513)
(1492, 514)
(1475, 515)
(1518, 516)
(1528, 517)
(1540, 518)
(1450, 519)
(1445, 520)
(1534, 521)
(1475, 522)
(1472, 523)
(1412, 524)
(1510, 525)
(1444, 526)
(1446, 527)
(1505, 528)
(1479, 529)
(1532, 530)
(1461, 531)
(1466, 532)
(1455, 533)
(1507, 534)
(1524, 535)
(1441, 536)
(1515, 537)
(1496, 538)
(1444, 539)
(1517, 540)
(1462, 541)
(1499, 542)
(1529, 543)
(1417, 544)
(1506, 545)
(1528, 546)
(1537, 547)
(1449, 548)
(1489, 549)
(1588, 550)
(1470, 551)
(1464, 552)
(1475, 553)
(1511, 554)
(1508, 555)
(1490, 556)
(1521, 557)
(1516, 558)
(1490, 559)
(1502, 560)
(1543, 561)
(1524, 562)
(1449, 563)
(1477, 564)
(1508, 565)
(1455, 566)
(1468, 567)
(1497, 568)
(1532, 569)
(1553, 570)
(1470, 571)
(1469, 572)
(1493, 573)
(1469, 574)
(1490, 575)
(1497, 576)
(1599, 577)
(1449, 578)
(1486, 579)
(1471, 580)
(1473, 581)
(1509, 582)
(1384, 583)
(1494, 584)
(1520, 585)
(1462, 586)
(1485, 587)
(1433, 588)
(1441, 589)
(1508, 590)
(1526, 591)
(1527, 592)
(1455, 593)
(1448, 594)
(1480, 595)
(1440, 596)
(1477, 597)
(1480, 598)
(1479, 599)
(1497, 600)
(1479, 601)
(1517, 602)
(1488, 603)
(1470, 604)
(1446, 605)
(1422, 606)
(1490, 607)
(1484, 608)
(1438, 609)
(1552, 610)
(1498, 611)
(1466, 612)
(1494, 613)
(1493, 614)
(1515, 615)
(1477, 616)
(1500, 617)
(1468, 618)
(1521, 619)
(1471, 620)
(1509, 621)
(1520, 622)
(1445, 623)
(1495, 624)
(1479, 625)
(1423, 626)
(1543, 627)
(1435, 628)
(1510, 629)
(1528, 630)
(1529, 631)
(1553, 632)
(1463, 633)
(1502, 634)
(1522, 635)
(1473, 636)
(1487, 637)
(1478, 638)
(1508, 639)
(1456, 640)
(1506, 641)
(1525, 642)
(1438, 643)
(1477, 644)
(1506, 645)
(1525, 646)
(1546, 647)
(1533, 648)
(1598, 649)
(1519, 650)
(1499, 651)
(1541, 652)
(1506, 653)
(1460, 654)
(1505, 655)
(1453, 656)
(1447, 657)
(1499, 658)
(1412, 659)
(1541, 660)
(1633, 661)
(1498, 662)
(1504, 663)
(1541, 664)
(1540, 665)
(1504, 666)
(1529, 667)
(1512, 668)
(1504, 669)
(1537, 670)
(1538, 671)
(1497, 672)
(1482, 673)
(1479, 674)
(1502, 675)
(1519, 676)
(1521, 677)
(1500, 678)
(1477, 679)
(1494, 680)
(1471, 681)
(1524, 682)
(1491, 683)
(1523, 684)
(1546, 685)
(1484, 686)
(1472, 687)
(1523, 688)
(1550, 689)
(1475, 690)
(1494, 691)
(1507, 692)
(1486, 693)
(1456, 694)
(1549, 695)
(1564, 696)
(1489, 697)
(1498, 698)
(1519, 699)
(1505, 700)
(1560, 701)
(1496, 702)
(1548, 703)
(1442, 704)
(1524, 705)
(1543, 706)
(1517, 707)
(1518, 708)
(1399, 709)
(1455, 710)
(1477, 711)
(1489, 712)
(1499, 713)
(1518, 714)
(1552, 715)
(1572, 716)
(1460, 717)
(1526, 718)
(1484, 719)
(1528, 720)
(1504, 721)
(1477, 722)
(1488, 723)
(1489, 724)
(1558, 725)
(1534, 726)
(1500, 727)
(1507, 728)
(1527, 729)
(1532, 730)
(1488, 731)
(1485, 732)
(1468, 733)
(1563, 734)
(1535, 735)
(1548, 736)
(1477, 737)
(1509, 738)
(1493, 739)
(1520, 740)
(1502, 741)
(1575, 742)
(1492, 743)
(1510, 744)
(1486, 745)
(1502, 746)
(1604, 747)
(1468, 748)
(1511, 749)
(1527, 750)
(1403, 751)
(1546, 752)
(1484, 753)
(1460, 754)
(1523, 755)
(1470, 756)
(1480, 757)
(1556, 758)
(1495, 759)
(1472, 760)
(1491, 761)
(1473, 762)
(1538, 763)
(1474, 764)
(1531, 765)
(1541, 766)
(1490, 767)
(1517, 768)
(1498, 769)
(1496, 770)
(1509, 771)
(1492, 772)
(1521, 773)
(1482, 774)
(1506, 775)
(1493, 776)
(1516, 777)
(1485, 778)
(1540, 779)
(1532, 780)
(1538, 781)
(1481, 782)
(1475, 783)
(1509, 784)
(1470, 785)
(1517, 786)
(1578, 787)
(1496, 788)
(1410, 789)
(1571, 790)
(1570, 791)
(1461, 792)
(1482, 793)
(1555, 794)
(1492, 795)
(1530, 796)
(1556, 797)
(1548, 798)
(1528, 799)
(1451, 800)
(1475, 801)
(1489, 802)
(1500, 803)
(1488, 804)
(1452, 805)
(1521, 806)
(1560, 807)
(1465, 808)
(1549, 809)
(1485, 810)
(1533, 811)
(1499, 812)
(1500, 813)
(1497, 814)
(1520, 815)
(1498, 816)
(1486, 817)
(1489, 818)
(1475, 819)
(1485, 820)
(1477, 821)
(1543, 822)
(1477, 823)
(1548, 824)
(1432, 825)
(1540, 826)
(1494, 827)
(1526, 828)
(1562, 829)
(1449, 830)
(1568, 831)
(1498, 832)
(1539, 833)
(1531, 834)
(1449, 835)
(1536, 836)
(1464, 837)
(1524, 838)
(1538, 839)
(1481, 840)
(1539, 841)
(1434, 842)
(1469, 843)
(1544, 844)
(1519, 845)
(1473, 846)
(1476, 847)
(1471, 848)
(1495, 849)
(1549, 850)
(1473, 851)
(1494, 852)
(1536, 853)
(1534, 854)
(1487, 855)
(1467, 856)
(1500, 857)
(1484, 858)
(1507, 859)
(1489, 860)
(1449, 861)
(1512, 862)
(1483, 863)
(1487, 864)
(1433, 865)
(1498, 866)
(1521, 867)
(1444, 868)
(1536, 869)
(1533, 870)
(1571, 871)
(1597, 872)
(1470, 873)
(1498, 874)
(1510, 875)
(1456, 876)
(1478, 877)
(1436, 878)
(1476, 879)
(1438, 880)
(1488, 881)
(1455, 882)
(1496, 883)
(1474, 884)
(1576, 885)
(1486, 886)
(1449, 887)
(1523, 888)
(1499, 889)
(1513, 890)
(1503, 891)
(1477, 892)
(1496, 893)
(1460, 894)
(1511, 895)
(1506, 896)
(1432, 897)
(1500, 898)
(1463, 899)
(1498, 900)
(1534, 901)
(1547, 902)
(1468, 903)
(1524, 904)
(1452, 905)
(1489, 906)
(1509, 907)
(1446, 908)
(1541, 909)
(1491, 910)
(1472, 911)
(1509, 912)
(1481, 913)
(1465, 914)
(1492, 915)
(1449, 916)
(1458, 917)
(1580, 918)
(1415, 919)
(1496, 920)
(1450, 921)
(1512, 922)
(1509, 923)
(1554, 924)
(1576, 925)
(1477, 926)
(1519, 927)
(1533, 928)
(1491, 929)
(1523, 930)
(1474, 931)
(1469, 932)
(1503, 933)
(1520, 934)
(1454, 935)
(1489, 936)
(1608, 937)
(1474, 938)
(1468, 939)
(1551, 940)
(1546, 941)
(1515, 942)
(1448, 943)
(1484, 944)
(1466, 945)
(1477, 946)
(1481, 947)
(1546, 948)
(1469, 949)
(1512, 950)
(1484, 951)
(1492, 952)
(1469, 953)
(1417, 954)
(1479, 955)
(1512, 956)
(1530, 957)
(1547, 958)
(1525, 959)
(1526, 960)
(1481, 961)
(1539, 962)
(1511, 963)
(1509, 964)
(1519, 965)
(1473, 966)
(1528, 967)
(1464, 968)
(1488, 969)
(1484, 970)
(1489, 971)
(1509, 972)
(1495, 973)
(1518, 974)
(1522, 975)
(1510, 976)
(1557, 977)
(1540, 978)
(1465, 979)
(1497, 980)
(1526, 981)
(1464, 982)
(1545, 983)
(1493, 984)
(1586, 985)
(1500, 986)
(1463, 987)
(1492, 988)
(1525, 989)
(1517, 990)
(1420, 991)
(1453, 992)
(1578, 993)
(1490, 994)
(1466, 995)
(1523, 996)
(1482, 997)
(1493, 998)
(1525, 999)
(1542, 1000)
(1519, 1001)
(1499, 1002)
(1502, 1003)
(1538, 1004)
(1477, 1005)
(1498, 1006)
(1541, 1007)
(1569, 1008)
(1527, 1009)
(1501, 1010)
(1482, 1011)
(1535, 1012)
(1507, 1013)
(1499, 1014)
(1538, 1015)
(1504, 1016)
(1560, 1017)
(1555, 1018)
(1496, 1019)
(1547, 1020)
(1476, 1021)
(1532, 1022)
(1513, 1023)
(1537, 1024)
(1506, 1025)
(1506, 1026)
(1463, 1027)
(1530, 1028)
(1575, 1029)
(1474, 1030)
(1548, 1031)
(1492, 1032)
(1461, 1033)
(1562, 1034)
(1506, 1035)
(1589, 1036)
(1542, 1037)
(1480, 1038)
(1455, 1039)
(1541, 1040)
(1497, 1041)
(1491, 1042)
(1465, 1043)
(1514, 1044)
(1508, 1045)
(1529, 1046)
(1493, 1047)
(1531, 1048)
(1530, 1049)
(1538, 1050)
(1476, 1051)
(1574, 1052)
(1522, 1053)
(1518, 1054)
(1511, 1055)
(1531, 1056)
(1496, 1057)
(1499, 1058)
(1567, 1059)
(1474, 1060)
(1513, 1061)
(1539, 1062)
(1478, 1063)
(1563, 1064)
(1587, 1065)
(1486, 1066)
(1480, 1067)
(1547, 1068)
(1494, 1069)
(1510, 1070)
(1522, 1071)
(1486, 1072)
(1515, 1073)
(1518, 1074)
(1531, 1075)
(1489, 1076)
(1459, 1077)
(1463, 1078)
(1527, 1079)
(1527, 1080)
(1542, 1081)
(1507, 1082)
(1524, 1083)
(1517, 1084)
(1481, 1085)
(1512, 1086)
(1507, 1087)
(1473, 1088)
(1512, 1089)
(1528, 1090)
(1535, 1091)
(1542, 1092)
(1479, 1093)
(1517, 1094)
(1541, 1095)
(1534, 1096)
(1498, 1097)
(1519, 1098)
(1507, 1099)
(1508, 1100)
(1480, 1101)
(1483, 1102)
(1586, 1103)
(1585, 1104)
(1526, 1105)
(1485, 1106)
(1481, 1107)
(1551, 1108)
(1507, 1109)
(1515, 1110)
(1526, 1111)
(1507, 1112)
(1523, 1113)
(1498, 1114)
(1471, 1115)
(1541, 1116)
(1497, 1117)
(1488, 1118)
(1504, 1119)
(1521, 1120)
(1504, 1121)
(1504, 1122)
(1563, 1123)
(1480, 1124)
(1469, 1125)
(1518, 1126)
(1502, 1127)
(1456, 1128)
(1433, 1129)
(1526, 1130)
(1493, 1131)
(1521, 1132)
(1457, 1133)
(1549, 1134)
(1511, 1135)
(1547, 1136)
(1464, 1137)
(1562, 1138)
(1512, 1139)
(1492, 1140)
(1609, 1141)
(1506, 1142)
(1463, 1143)
(1555, 1144)
(1532, 1145)
(1542, 1146)
(1534, 1147)
(1522, 1148)
(1515, 1149)
(1563, 1150)
(1486, 1151)
(1577, 1152)
(1583, 1153)
(1522, 1154)
(1515, 1155)
(1473, 1156)
(1542, 1157)
(1541, 1158)
(1531, 1159)
(1461, 1160)
(1531, 1161)
(1531, 1162)
(1580, 1163)
(1505, 1164)
(1498, 1165)
(1574, 1166)
(1514, 1167)
(1506, 1168)
(1608, 1169)
(1545, 1170)
(1482, 1171)
(1472, 1172)
(1504, 1173)
(1580, 1174)
(1602, 1175)
(1458, 1176)
(1552, 1177)
(1516, 1178)
(1491, 1179)
(1558, 1180)
(1513, 1181)
(1477, 1182)
(1538, 1183)
(1505, 1184)
(1493, 1185)
(1519, 1186)
(1550, 1187)
(1555, 1188)
(1516, 1189)
(1501, 1190)
(1563, 1191)
(1526, 1192)
(1520, 1193)
(1546, 1194)
(1464, 1195)
(1462, 1196)
(1490, 1197)
(1510, 1198)
(1469, 1199)
(1509, 1200)
(1514, 1201)
(1505, 1202)
(1446, 1203)
(1584, 1204)
(1548, 1205)
(1566, 1206)
(1558, 1207)
(1496, 1208)
(1544, 1209)
(1539, 1210)
(1480, 1211)
(1515, 1212)
(1578, 1213)
(1494, 1214)
(1559, 1215)
(1459, 1216)
(1495, 1217)
(1436, 1218)
(1557, 1219)
(1504, 1220)
(1492, 1221)
(1511, 1222)
(1533, 1223)
(1520, 1224)
(1498, 1225)
(1541, 1226)
(1456, 1227)
(1510, 1228)
(1483, 1229)
(1511, 1230)
(1591, 1231)
(1448, 1232)
(1495, 1233)
(1536, 1234)
(1536, 1235)
(1597, 1236)
(1523, 1237)
(1546, 1238)
(1454, 1239)
(1554, 1240)
(1495, 1241)
(1513, 1242)
(1548, 1243)
(1501, 1244)
(1489, 1245)
(1507, 1246)
(1503, 1247)
(1515, 1248)
(1502, 1249)
(1516, 1250)
(1494, 1251)
(1515, 1252)
(1522, 1253)
(1512, 1254)
(1504, 1255)
(1453, 1256)
(1547, 1257)
(1428, 1258)
(1504, 1259)
(1504, 1260)
(1512, 1261)
(1515, 1262)
(1488, 1263)
(1468, 1264)
(1543, 1265)
(1460, 1266)
(1528, 1267)
(1519, 1268)
(1559, 1269)
(1483, 1270)
(1462, 1271)
(1478, 1272)
(1492, 1273)
(1519, 1274)
(1510, 1275)
(1492, 1276)
(1478, 1277)
(1478, 1278)
(1551, 1279)
(1501, 1280)
(1491, 1281)
(1492, 1282)
(1516, 1283)
(1506, 1284)
(1526, 1285)
(1544, 1286)
(1520, 1287)
(1518, 1288)
(1483, 1289)
(1485, 1290)
(1453, 1291)
(1485, 1292)
(1542, 1293)
(1508, 1294)
(1523, 1295)
(1527, 1296)
(1445, 1297)
(1507, 1298)
(1525, 1299)
(1555, 1300)
(1499, 1301)
(1590, 1302)
(1492, 1303)
(1500, 1304)
(1511, 1305)
(1490, 1306)
(1477, 1307)
(1579, 1308)
(1516, 1309)
(1499, 1310)
(1539, 1311)
(1506, 1312)
(1562, 1313)
(1512, 1314)
(1532, 1315)
(1527, 1316)
(1501, 1317)
(1468, 1318)
(1538, 1319)
(1483, 1320)
(1477, 1321)
(1516, 1322)
(1539, 1323)
(1458, 1324)
(1579, 1325)
(1545, 1326)
(1485, 1327)
(1512, 1328)
(1514, 1329)
(1584, 1330)
(1502, 1331)
(1532, 1332)
(1461, 1333)
(1525, 1334)
(1635, 1335)
(1471, 1336)
(1512, 1337)
(1502, 1338)
(1503, 1339)
(1502, 1340)
(1518, 1341)
(1468, 1342)
(1490, 1343)
(1544, 1344)
(1462, 1345)
(1532, 1346)
(1477, 1347)
(1475, 1348)
(1478, 1349)
(1510, 1350)
(1532, 1351)
(1482, 1352)
(1562, 1353)
(1454, 1354)
(1533, 1355)
(1506, 1356)
(1507, 1357)
(1597, 1358)
(1467, 1359)
(1498, 1360)
(1560, 1361)
(1522, 1362)
(1493, 1363)
(1494, 1364)
(1504, 1365)
(1481, 1366)
(1508, 1367)
(1519, 1368)
(1425, 1369)
(1543, 1370)
(1546, 1371)
(1503, 1372)
(1567, 1373)
(1516, 1374)
(1529, 1375)
(1555, 1376)
(1499, 1377)
(1476, 1378)
(1443, 1379)
(1512, 1380)
(1534, 1381)
(1447, 1382)
(1470, 1383)
(1513, 1384)
(1486, 1385)
(1472, 1386)
(1473, 1387)
(1481, 1388)
(1524, 1389)
(1597, 1390)
(1494, 1391)
(1491, 1392)
(1489, 1393)
(1526, 1394)
(1521, 1395)
(1535, 1396)
(1506, 1397)
(1503, 1398)
(1492, 1399)
(1463, 1400)
(1497, 1401)
(1579, 1402)
(1476, 1403)
(1521, 1404)
(1517, 1405)
(1491, 1406)
(1498, 1407)
(1518, 1408)
(1514, 1409)
(1513, 1410)
(1526, 1411)
(1571, 1412)
(1480, 1413)
(1530, 1414)
(1483, 1415)
(1570, 1416)
(1496, 1417)
(1527, 1418)
(1546, 1419)
(1552, 1420)
(1503, 1421)
(1452, 1422)
(1496, 1423)
(1507, 1424)
(1498, 1425)
(1464, 1426)
(1537, 1427)
(1490, 1428)
(1470, 1429)
(1478, 1430)
(1518, 1431)
(1531, 1432)
(1507, 1433)
(1532, 1434)
(1530, 1435)
(1589, 1436)
(1572, 1437)
(1460, 1438)
(1438, 1439)
